company_nmls_id,license_number,license_class,ofr_status,initial_approval_on,status_effective_on,source_clock,source_dataset,source_record_id,source_observed_on,firm_name,prim_address1,prim_address2,prim_city,prim_county,prim_state,prim_zip,phone,servicer_flag,raw_metadata
1048617,MBR5900,MBR,Approved,2022-11-29,2022-11-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5900,2026-08-27,CATTELL INCORPORATED,350 Pine Street Ste 1422,,Beaumont,,TX,77701,409-899-2857,,FL Mortgage Broker License
128936,MLD1271,MLD,Approved,2015-08-25,2015-08-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1271,2026-08-27,"Cazle Mortgage, Inc.",6211 Greenleigh Ave Suite 145-155,,Baltimore,,MD,21220,410-238-3600,,FL Mortgage Lender License
254196,MBR358,MBR,Approved,2011-04-25,2015-03-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR358,2026-08-27,"CB Investments, Inc.",212 12th Street,,Huntington Beach,,CA,92648,714-969-2300,,FL Mortgage Broker License
1186381,MLD2597,MLS,Approved,2024-08-16,2024-08-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD2597,2026-08-27,CBC Mortgage Agency,912 W Baxter Drive Suite 150,,South Jordan,,UT,84095,916-313-8105,,FL Mortgage Lender Servicer License
1782517,MBR2834,MBR,Approved,2018-11-01,2018-11-01,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2834,2026-08-27,CBGC LLC,405 Lake Monroe Pl,,St Augustine,,FL,32092,412-965-4947,,FL Mortgage Broker License
381082,MLD278,MLS,Approved,2011-05-12,2011-05-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD278,2026-08-27,CDC Financial Corp.,11311 SW 25 Court,,Davie,,FL,33325,954-916-9600,,FL Mortgage Lender Servicer License
2257151,MBR4896,MBR,Approved,2022-01-14,2022-01-14,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4896,2026-08-27,CEDAR STATES LENDING LLC,4760 East Baseline Road Apartment 3020,,Mesa,,AZ,85206,480-803-6700,,FL Mortgage Broker License
2102854,MBR4549,MBR,Approved,2021-06-29,2021-06-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4549,2026-08-27,"Cedar Wood Mortgage Company, LLC",53 Roxy Cahoon Road,,Plymouth,,MA,2360,508-633-4222,,FL Mortgage Broker License
2678822,MBR7829,MBR,Approved,2025-03-12,2025-03-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7829,2026-08-27,"Celebration Processing Group, LLC",850 Runner Oak St.,,Celebration,,FL,34747,407-766-7228,,FL Mortgage Broker License
206978,MBR221,MBR,Approved,2011-03-23,2011-03-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR221,2026-08-27,CELEBRITY MORTGAGE CORPORATION,320 SE 11TH STREET,,FORT LAUDERDALE,,FL,33316,954-527-0253,,FL Mortgage Broker License
1135081,MBR1788,MBR,Approved,2015-06-16,2015-06-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1788,2026-08-27,"Centennial Home Mortgage, LLC",902 NW 139th Street Pkwy,,Edmond,,OK,73013,405-615-0146,,FL Mortgage Broker License
2530582,MBR8063,MBR,Approved,2025-07-10,2025-07-10,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8063,2026-08-27,Centennial Mortgage Alliance LLC,2120 Blake St. Apt 510,,Denver,,CO,80205,303-668-7605,,FL Mortgage Broker License
2807012,MBR8536,MBR,Approved,2026-04-22,2026-04-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8536,2026-08-27,Centennial Mortgage Solutions LLC,8400 E Prentice Ave Suite 1500,,Greenwood Village,,CO,80111,303-913-8283,,FL Mortgage Broker License
2728967,MBR8101,MBR,Approved,2025-07-30,2025-07-30,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8101,2026-08-27,Center 14 Processing LLC,3039 Gulf Gate Drive,,Sarasota,,FL,34231,813-582-5299,,FL Mortgage Broker License
905781,MLD1180,MLS,Approved,2014-12-11,2014-12-11,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1180,2026-08-27,Center Street Lending Corporation,18201 Von Karman Avenue Suite 400,,Irvine,,CA,92612,949-244-1090,,FL Mortgage Lender Servicer License
1371511,MBR5448,MBR,Approved,2022-07-12,2022-07-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5448,2026-08-27,"Centermac Realty, Inc.",640 North Diamond Bar Blvd.,,Diamond Bar,,CA,91765,909-860-9002,,FL Mortgage Broker License
1875261,MBR3422,MBR,Approved,2020-01-16,2020-01-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3422,2026-08-27,Central Group Mortgage LLC,4104 W 156TH ST,,OVERLAND PARK,,KS,66224,573-825-8614,,FL Mortgage Broker License
2006063,MBR7440,MBR,Approved,2024-07-19,2024-07-19,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7440,2026-08-27,Central Mortgage Group LLC,"713 Walt Whitman Road, Suite C",,Melville,,NY,11747,917-626-8754,,FL Mortgage Broker License
353056,MBR3667,MBR,Approved,2020-06-22,2020-06-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3667,2026-08-27,"Central Mortgage Services, Inc. of Louisiana",209 North Luke Street,,Lafayette,,LA,70506,337-989-7377,,FL Mortgage Broker License
2491177,MBR8711,MBR,Approved,2026-08-11,2026-08-11,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8711,2026-08-27,Centric Financial Group LLC,1212 Corporate Drive Suite 567,,Irving,,TX,75038,817-808-5877,,FL Mortgage Broker License
1796426,MBR2945,MBR,Approved,2019-01-29,2019-01-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2945,2026-08-27,Centric Mortgage LLC,550 State Road Suite 106,,Bensalem,,PA,19020,609-556-3171,,FL Mortgage Broker License
2146,MLD1043,MLD,Approved,2014-01-24,2014-01-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1043,2026-08-27,"Certainty Home Loans, LLC",1800 West Larchmont Suite 105,,Chicago,,IL,60613,773-897-6587,,FL Mortgage Lender License
2823036,MLD2802,MLD,Approved,2026-06-19,2026-06-19,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2802,2026-08-27,"CERTIFIED HOME LOANS, LLC",1200 S. Pine Island Rd Suite 600,,Plantation,,FL,33324,305-321-7760,,FL Mortgage Lender License
2742779,MBR8096,MBR,Approved,2025-07-30,2026-02-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8096,2026-08-27,"Certified Lending, LLC",19865 kingfisher lane 19865 kingfisher lane,,Loxahatchee,,FL,33470,954-790-3714,,FL Mortgage Broker License
17515,MBR1874,MBR,Approved,2015-11-02,2015-11-02,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1874,2026-08-27,"Certus Capital, LLC",7 Joanne Lane,,Weston,,CT,6883,914-497-1065,,FL Mortgage Broker License
2474471,MBR7081,MBR,Approved,2024-02-28,2024-02-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7081,2026-08-27,CFR Mortgage LLC,1750 Brackett Ave,,Eau Claire,,WI,54701,763-300-6876,,FL Mortgage Broker License
1751117,MBR7004,MBR,Approved,2024-02-02,2024-02-02,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7004,2026-08-27,"CG Williams, LLC",2020 Marconi Ave,,St. Louis,,MO,63110-3018,314-497-5037,,FL Mortgage Broker License
1133788,MBR2098,MBR,Approved,2016-09-14,2016-09-14,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2098,2026-08-27,"CGAP, Inc.",125-10 Queens Blvd Suite 316,,Kew Gardens,,NY,11415,718-268-9000,,FL Mortgage Broker License
2573587,MBR7160,MBR,Approved,2024-03-29,2024-03-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7160,2026-08-27,CGHOMELENDING LLC,1950 Lake Markham Road,,Sanford,,FL,32771,407-314-4317,,FL Mortgage Broker License
1551313,MBR5010,MBR,Approved,2022-02-28,2022-02-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5010,2026-08-27,"Chadash Lending Group, LLC",2223 Park Manor Lane,,Snellville,,GA,30078,678-682-4113,,FL Mortgage Broker License
1946090,MBR3502,MBR,Approved,2020-03-11,2020-03-11,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3502,2026-08-27,CHAMERE FINANCIAL INC,4951 ALAVISTA DRIVE,,ORLANDO,,FL,32837,407-923-9882,,FL Mortgage Broker License
2477820,MBR6644,MBR,Approved,2023-08-22,2023-08-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6644,2026-08-27,Champion Home Lending LLC,479 Route 520 STE B201,,Marlboro,,NJ,7746,609-847-0955,,FL Mortgage Broker License
1570362,MBR5775,MBR,Approved,2022-10-12,2022-10-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5775,2026-08-27,Champion Home Loans Inc,372 Fairview Way,,Milpitas,,CA,95035,510-604-1265,,FL Mortgage Broker License
2099671,MBR5412,MBR,Approved,2022-06-28,2022-06-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5412,2026-08-27,Champion Home Loans LLC,34 SW 104th,,Oklahoma City,,OK,73139,405-618-3801,,FL Mortgage Broker License
1975141,MBR3606,MBR,Approved,2020-05-13,2020-05-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3606,2026-08-27,CHAMPION MORTGAGE COMPANY LLC,3152 Little Rd #206,,Trinity,,FL,34655,727-326-7293,,FL Mortgage Broker License
2254210,MLD2135,MLD,Approved,2021-11-22,2021-11-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2135,2026-08-27,"Champions Funding, LLC","365 East Germann Road, Suite 140",,Gilbert,,AZ,85297,952-457-6797,,FL Mortgage Lender License
1706471,MLD2714,MLD,Approved,2025-11-03,2025-11-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2714,2026-08-27,Champions Lending LLC,"2940 Riverby Rd, Suite 205",,Houston,,TX,77020,281-658-5577,,FL Mortgage Lender License
1588175,MBR2288,MBR,Approved,2017-04-25,2017-04-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2288,2026-08-27,"Champions Mortgage Services, Inc",11541 Trinity Blvd,,Trinity,,FL,34655,727-807-9398,,FL Mortgage Broker License
1927763,MBR3403,MBR,Approved,2020-01-08,2020-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3403,2026-08-27,CHANCELLOR CORP.,1224 US Highway 1 Suite D,,North Palm Beach,,FL,33408,561-909-8811,,FL Mortgage Broker License
271599,MBR4369,MBR,Approved,2021-06-25,2021-06-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4369,2026-08-27,CHAND Mortgage LLC,131 Market St,,Saddle Brook,,NJ,7663,201-843-0090,,FL Mortgage Broker License
1839,MLD1338,MLS,Approved,2016-02-23,2016-02-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1338,2026-08-27,"Change Lending, LLC",175 N. Riverview Drive Suite C,,Anaheim,,CA,92808,949-255-6042,,FL Mortgage Lender Servicer License
2528736,MBR7383,MBR,Approved,2024-06-19,2024-06-19,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7383,2026-08-27,Channel Marker Mortgage LLC,1730 West Street Suite 205,,Annapolis,,MD,21401,443-336-2686,,FL Mortgage Broker License
4138,MBR5728,MBR,Approved,2022-09-28,2022-09-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5728,2026-08-27,Channel Mortgage LLC,118-35 Queens Blvd. Suite 1220B,,Forest Hills,,NY,11375,718-639-9500,,FL Mortgage Broker License
129852,MBR3409,MBR,Approved,2020-01-10,2020-01-10,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3409,2026-08-27,"Channelwood Mortgage, Inc.",1980 E. 116th Street Ste. 110,,Carmel,,IN,46032,317-571-9470,,FL Mortgage Broker License
2419661,MBR5743,MBR,Approved,2022-10-03,2022-10-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5743,2026-08-27,CHARGE ON BROKER INC,145 Hilden Road Unit 108,,Ponte Vedra,,FL,32081,904-334-3678,,FL Mortgage Broker License
33291,MBR3376,MBR,Approved,2019-12-19,2019-12-19,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3376,2026-08-27,Charles Martin Mortgage L.L.C.,4864 Arthur Kill Road Room 3B,,Staten Island,,NY,10309,718-749-0099 x 2010,,FL Mortgage Broker License
2087796,MBR7811,MBR,Approved,2025-03-06,2025-03-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7811,2026-08-27,Charm Funding LLC,1 Barstow Rd Suite P6,,Great Neck,,NY,11021,347-415-2268,,FL Mortgage Broker License
273322,MBR744,MBR,Approved,2011-07-08,2015-01-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR744,2026-08-27,Chase Diversified Mortgage Corporation,433 PLAZA REAL SUITE 275,,BOCA RATON,,FL,33432,561-338-1731,,FL Mortgage Broker License
314403,MLD104,MLS,Approved,2011-03-09,2011-03-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD104,2026-08-27,CHEMTOV MORTGAGE GROUP CORP.,645 NE 125 ST 3RD FLOOR,,NORTH MIAMI,,FL,33161,305-455-1800,,FL Mortgage Lender Servicer License
2101075,MBR5485,MBR,Approved,2022-07-28,2022-07-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5485,2026-08-27,Cherry Creek Funding Group LLC,1992 Lewis Turner Blvd. Suite 0168,,Ft. Walton Beach,,FL,32547,720-236-3895,,FL Mortgage Broker License
3001,MLD897,MLS,Approved,2013-02-21,2013-02-21,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD897,2026-08-27,"Cherry Creek Mortgage, LLC",5600 S Quebec St Suite #100-D,,Greenwood Village,,CO,80111,904-661-7253,,FL Mortgage Lender Servicer License
1301011,MBR3995,MBR,Approved,2021-01-27,2021-01-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3995,2026-08-27,Chesapeake Bay Mortgage Corporation,5153 Mountain Road,,Pasadena,,MD,21122,410-262-3776,,FL Mortgage Broker License
186148,MBR2979,MBR,Approved,2019-02-28,2019-02-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2979,2026-08-27,"Chesapeake Mortgage Solutions, Inc",608 Pinetree Drive,,Severna Park,,MD,21146,410-647-5004,,FL Mortgage Broker License
2067518,MBR7730,MBR,Approved,2025-01-29,2025-01-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7730,2026-08-27,"Chesen, Eric",214 W Front St STE 105,,Media,,PA,19063,610-999-0343,,FL Mortgage Broker License
2609268,MBR8269,MBR,Approved,2025-11-13,2025-11-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8269,2026-08-27,"CHEVY CHASE FINANCIAL, LLC",9801 Washingtonian Blvd Ste 600,,Gaithersburg,,MD,20878,443-876-2846,,FL Mortgage Broker License
189384,MBR4146,MBR,Approved,2021-03-29,2021-03-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4146,2026-08-27,Chicagoland Mortgage Exchange Inc.,1340 Remington Rd Ste K,,Schaumburg,,IL,60173,773-474-0953,,FL Mortgage Broker License
2754560,MBR8192,MBR,Approved,2025-09-24,2026-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8192,2026-08-27,Chief Financial Loan Services LLC,730 Druid Hills Rd,,Temple Terrace,,FL,33617-3810,813-610-5606,,FL Mortgage Broker License
2062741,MBR3923,MBR,Approved,2020-12-16,2020-12-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3923,2026-08-27,"Chissell Mortgage Group, LLC",1817 Cypress Brook Dr Ste 104,,New Port Richey,,FL,34655-4416,727-376-6900,,FL Mortgage Broker License
1806779,MBR2909,MBR,Approved,2018-12-27,2018-12-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2909,2026-08-27,"CHL, LLC",5550 Glades Road Suite 101A,,Boca Raton,,FL,33431,954-952-5551,,FL Mortgage Broker License
2671556,MBR8071,MBR,Approved,2025-07-16,2025-07-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8071,2026-08-27,"Choice Capital & Realty, Inc",801 North Tigertail Road,,Los Angeles,,CA,90049-1416,310-930-0300,,FL Mortgage Broker License
2462738,MBR6303,MBR,Approved,2023-04-21,2026-01-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6303,2026-08-27,"Choice Funding, LLC",4700 millenia Blvd #175,,Orlando,,FL,32839,407-694-9938,,FL Mortgage Broker License
2591560,MBR7478,MBR,Approved,2024-08-13,2024-08-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7478,2026-08-27,Choice Home Loans LLC,18514 Outer Drive,,Dearborn,,MI,48128,313-516-2500,,FL Mortgage Broker License
868231,MBR1136,MBR,Approved,2012-02-03,2012-02-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1136,2026-08-27,Choice Real Estate Funding LLC,551 S. Duncan Ave,,Clearwater,,FL,33756,727-724-3800,,FL Mortgage Broker License
1831812,MBR7587,MBR,Approved,2024-10-25,2024-10-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7587,2026-08-27,Choptank Oyster Mortgage LLC,3113 Ocean Gateway,,Cambridge,,MD,21613,443-496-0156,,FL Mortgage Broker License
2579763,MBR7163,MBR,Approved,2024-03-29,2024-03-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7163,2026-08-27,Christen Burden LLC,615 Channelside Drive Ste. 207,,Tampa,,FL,33602,813-731-2125,,FL Mortgage Broker License
222883,MLD929,MLD,Approved,2013-04-29,2022-01-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD929,2026-08-27,"Christopher Paul Financial, LLC",10710 S.R. 54 Suite C101,,Trinity,,FL,34655,727-226-1040,,FL Mortgage Lender License
2753550,MBR8181,MBR,Approved,2025-09-17,2025-09-17,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8181,2026-08-27,Christopher Phelps PA,4767 New Broad St Suite 1130,,Orlando,,FL,32814,407-775-2124,,FL Mortgage Broker License
1076900,MLD1498,MLD,Approved,2017-05-24,2017-05-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1498,2026-08-27,"Chu & Associates, Inc.",519 Alhambra Road,,San Gabriel,,CA,91775,626-399-1818,,FL Mortgage Lender License
1591,MLD1264,MLS,Approved,2015-08-13,2015-08-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1264,2026-08-27,Churchill Mortgage Corporation,1749 Mallory Lane Suite 100,,Brentwood,,TN,37027-2931,615-767-5227,,FL Mortgage Lender Servicer License
399255,MBR3955,MBR,Approved,2021-01-12,2021-01-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3955,2026-08-27,"Cinch Home Loans, INC",11576 S State St #101A,,Draper,,UT,84020,801-999-4417,,FL Mortgage Broker License
93140,MLD592,MLS,Approved,2011-08-31,2011-08-31,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD592,2026-08-27,"CIS Financial Services, Inc.",818 Military Street South,,Hamilton,,AL,35570,205-430-8250,,FL Mortgage Lender Servicer License
144549,MLD523,MLS,Approved,2011-08-16,2011-08-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD523,2026-08-27,CITADEL SERVICING CORPORATION,3 Ada Parkway Suite 200,,Irvine,,CA,92618,949-900-6630,,FL Mortgage Lender Servicer License
170509,MBR3574,MBR,Approved,2020-04-16,2020-04-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3574,2026-08-27,Cities Home Mortgage Corp,2300 Lakeview Parkway Suite 700,,Alpharetta,,GA,30009,404-786-5314,,FL Mortgage Broker License
1822147,MBR2933,MBR,Approved,2019-01-16,2019-01-16,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2933,2026-08-27,CitiStar Mortgage LLC,611 NW 5th Ter,,Cape Coral,,FL,33993,239-580-7099,,FL Mortgage Broker License
2430154,MBR5819,MBR,Approved,2022-11-01,2025-01-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5819,2026-08-27,Citrus Lending Group LLC,15025 Coconut Avenue,,Miami Lakes,,FL,33014,305-323-3641,,FL Mortgage Broker License
326484,MBR285,MBR,Approved,2011-04-07,2011-04-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR285,2026-08-27,CITRUS LENDING INC.,1160 N. Hambletonian Dr.,,Hernando,,FL,34442,352-746-4290,,FL Mortgage Broker License
1619739,MBR2286,MBR,Approved,2017-04-20,2017-04-20,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2286,2026-08-27,"Citrus Mortgage Associates, LLC",1300 US Hwy 41 N. Ste H.,,INVERNESS,,FL,34450,352-201-8180,,FL Mortgage Broker License
85855,MBR3547,MBR,Approved,2020-03-30,2020-03-30,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3547,2026-08-27,CITY CREEK MORTGAGE CORP.,11910 South State Street Suite 100,,Draper,,UT,84020,801-501-7950,,FL Mortgage Broker License
85855,MLD1879,MLD,Approved,2020-05-15,2020-05-15,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1879,2026-08-27,CITY CREEK MORTGAGE CORP.,11910 South State Street Suite 100,,Draper,,UT,84020,801-501-7950,,FL Mortgage Lender License
2447685,MBR7882,MBR,Approved,2025-04-01,2026-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7882,2026-08-27,City Edge Financial Corp.,359 San Miguel Dr suite 207,,Newport Beach,,CA,92660,949-381-9169,,FL Mortgage Broker License
359177,MLD901,MLS,Approved,2013-02-27,2026-01-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD901,2026-08-27,City First Mortgage Corp,6100 Hollywood Blvd Suite 525,,Hollywood,,FL,33024,954-967-6600x313,,FL Mortgage Lender Servicer License
1624638,MBR5011,MBR,Approved,2022-02-28,2022-02-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5011,2026-08-27,"City Island Associates, Inc.",4242 Merrick Road,,Massapequa,,NY,11758,516-527-5202,,FL Mortgage Broker License
381715,MBR548,MBR,Approved,2011-06-08,2017-01-11,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR548,2026-08-27,"CITY VIEW GROUP, LLC",5940 S. RAINBOW BLVD SUITE 4014,,LAS VEGAS,,NV,89118,702-835-9202,,FL Mortgage Broker License
2656145,MBR7716,MBR,Approved,2025-01-15,2025-01-15,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7716,2026-08-27,CityMortgageOffice LLC,1N 131 County Farm Road Suite 108,,Winfield,,IL,60190,630-987-9087,,FL Mortgage Broker License
1456724,MBR1956,MBR,Approved,2016-02-11,2025-01-14,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1956,2026-08-27,Cityscape Financial Services Inc,14656 Grand Cove DR,,Orlando,,FL,32837,407-933-0777,,FL Mortgage Broker License
991388,MBR2525,MBR,Approved,2018-01-22,2018-01-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2525,2026-08-27,Cityscape Mortgage Corp.,700 White Plains Road Suite 334,,Scarsdale,,NY,10583,914-966-2489 X1529,,FL Mortgage Broker License
2324372,MBR8186,MBR,Approved,2025-09-18,2025-09-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8186,2026-08-27,CityTown Capital LLC,100 Overlook Center 2nd Floor,,Princeton,,NJ,08540-7814,609-608-6403,,FL Mortgage Broker License
67180,MLD614,MLD,Approved,2011-09-08,2011-09-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD614,2026-08-27,"Citywide Home Loans, LLC",1800 W Larchmont Ave Suite 304,,Chicago,,IL,60613,773-897-6587,,FL Mortgage Lender License
255253,MBR2994,MBR,Approved,2019-03-13,2019-03-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2994,2026-08-27,CITYWIDE MORTGAGE OF AMERICA CORP.,4323 W. Irving Park Road 1-B,,Chicago,,IL,60641,773-202-2600,,FL Mortgage Broker License
925476,MLD912,MLD,Approved,2013-03-27,2013-03-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD912,2026-08-27,CityWorth Mortgage LLC,11781 Lee Jackson Hw First Floor,,Fairfax,,VA,22033,703-259-8601,,FL Mortgage Lender License
2374067,MBR7476,MBR,Approved,2024-08-12,2024-08-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7476,2026-08-27,CJG Financial,60 Westgate,,Laguna Niguel,,CA,92677,310-869-7190,,FL Mortgage Broker License
1846034,MBR8515,MBR,Approved,2026-04-09,2026-04-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8515,2026-08-27,CL Partners LLC,6530 S Yosemite St Suite 310,,Greenwood Village,,CO,80111,800-405-8476,,FL Mortgage Broker License
2167575,MBR4380,MBR,Approved,2021-06-29,2021-06-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4380,2026-08-27,"CLAIRE FINANCIAL SERVICES, LLC",1680 SW Bayshore Boulevard Suite 104,,Port St Lucie,,FL,34984,772-281-4515,,FL Mortgage Broker License
2539825,MBR7014,MBR,Approved,2024-02-05,2024-02-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7014,2026-08-27,"CLAS Mortgage Processing, LLC",1950 NE 174th ST,,North Miami Beach,,FL,33162,786-955-7961,,FL Mortgage Broker License
182005,MBR1863,MBR,Approved,2015-10-08,2015-10-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1863,2026-08-27,Classic Home Mortgage Inc.,330 Harrison Bridge Road Suite C,,Simpsonville,,SC,29680,864-962-9121,,FL Mortgage Broker License
